	id	title	all_artists	popularity	release_date	danceability	energy	key	loudness	mode	acousticness	instrumentalness	liveness	valence	tempo	duration_ms	time_signature
0	42ZrMq4BKsWDrrbMnMRYaK	Jail	Kanye West	1	2021-08-29	0.458	0.571	4	-6.739	1	0.535	0.000305	0.0846	0.586	110.013	297000	4
1	1dPNJDYuW9QAtkOpK3eBvO	God Breathed	Kanye West	0	2021-08-29	0.325	0.311	10	-7.481	1	0.289	6.74e-05	0.11	0.0789	92.744	333462	3
2	2gbMPBrBVj3CuNTLp2dHYs	Off The Grid	Kanye West	1	2021-08-29	0.546	0.64	8	-5.582	1	0.0438	0.0	0.137	0.63	137.728	339250	4
3	0RbW8kWozrVSIGb4V13o0o	Hurricane	Kanye West	2	2021-08-29	0.587	0.561	0	-6.569	1	0.0466	0.0	0.109	0.351	80.009	243187	4
4	0Zm7NKJgoKY6ZWwtoEUILK	Praise God	Kanye West	0	2021-08-29	0.798	0.545	1	-6.466	1	0.00904	9.48e-05	0.258	0.212	118.029	226653	4
5	3gWzTnziivUYzqXtnvgN8q	Jonah	Kanye West	0	2021-08-29	0.459	0.431	9	-8.375	0	0.795	0.0	0.274	0.128	177.3	195170	4
6	4VYEnxm7lmtG5sEEbcmORB	Ok Ok	Kanye West	0	2021-08-29	0.738	0.471	11	-9.208	0	0.319	1.28e-06	0.13	0.283	107.98	204630	5
7	1aF9TeHZbe6OVo9dtjPuzK	Junya	Kanye West	0	2021-08-29	0.752	0.69	7	-3.948	1	0.27	0.0	0.303	0.396	148.07	147669	4
8	73uxnSsFMeJ15POpd3zgrV	Believe What I Say	Kanye West	18	2021-08-29	0.595	0.656	7	-7.868	1	0.148	0.0	0.47	0.416	99.811	242400	4
9	7DBFslKWQzoRgO0HBBkL3u	24	Kanye West	0	2021-08-29	0.386	0.534	5	-6.086	0	0.129	0.0	0.351	0.343	110.057	197898	4
10	3SYLoL8KHxdQPYIkfwmUjN	Remote Control	Kanye West	0	2021-08-29	0.792	0.548	4	-7.079	1	0.0784	7.26e-05	0.167	0.197	110.105	198614	4
11	2Rd4eJ4KwXQQn2sMSToyUM	Moon	Kanye West	6	2021-08-29	0.319	0.236	5	-9.644	1	0.898	1.62e-05	0.272	0.254	162.351	156091	4
12	2ZUJsR8HEktit58X6FuPQM	Heaven and Hell	Kanye West	0	2021-08-29	0.764	0.422	0	-7.265	0	0.0409	0.0	0.152	0.268	82.986	145301	4
13	2TJ1FOCmCBkKm418MjVw5D	Donda	Kanye West	0	2021-08-29	0.534	0.491	10	-7.945	1	0.849	0.0	0.192	0.428	105.989	128313	5
14	4IlOyxGATYUp7YVy5zrSW8	Keep My Spirit Alive	Kanye West	0	2021-08-29	0.467	0.655	0	-6.548	1	0.245	0.000172	0.167	0.0627	166.382	221386	4
15	56JwgcQcxo08w7YXrBzrA5	Jesus Lord	Kanye West	0	2021-08-29	0.477	0.713	1	-6.805	1	0.0984	0.00844	0.0879	0.113	106.137	538537	5
16	2GPTiPR5db727wu1tFvFt4	New Again	Kanye West	0	2021-08-29	0.679	0.673	6	-5.17	0	0.066	0.0	0.479	0.295	91.112	183297	4
17	34TiQsddaGhd8lmzJfxSzH	Tell The Vision	Kanye West	0	2021-08-29	0.714	0.417	2	-11.085	0	0.209	0.0	0.105	0.213	144.064	104219	3
18	5YRFttxjAEgm2nq5Z2tlqK	Lord I Need You	Kanye West	0	2021-08-29	0.711	0.428	1	-7.274	0	0.145	0.0	0.534	0.197	83.036	162108	4
19	7up5MwPUHQdv4DkzQRHRWP	Pure Souls	Kanye West	0	2021-08-29	0.381	0.528	5	-6.997	1	0.102	0.0	0.269	0.256	97.207	358622	4
20	6DZz58CbF0AKw5PCKqNKcM	Come to Life	Kanye West	0	2021-08-29	0.44	0.465	3	-6.592	1	0.689	1.26e-06	0.384	0.241	126.937	310394	4
21	3onYsG7nB3FwEVHYYWCrIM	No Child Left Behind	Kanye West	11	2021-08-29	0.161	0.327	1	-8.059	0	0.00632	0.792	0.138	0.0815	135.382	178061	3
22	7f1w2rZoIf7g56McEUTh5W	Jail pt 2	Kanye West	0	2021-08-29	0.7	0.572	4	-6.459	1	0.453	0.0	0.0871	0.686	109.985	297000	4
23	1QCqedB1ibmRO9x7Ikb5LI	Ok Ok pt 2	Kanye West	0	2021-08-29	0.641	0.473	11	-9.068	0	0.406	2.14e-06	0.13	0.412	82.295	204630	4
24	7soCc4TpT99bOhJoCiMqFN	Junya pt 2	Kanye West	0	2021-08-29	0.753	0.767	7	-3.773	1	0.309	0.0	0.279	0.258	148.13	182635	4
25	72dummgz1gSqm8faekYYQh	Jesus Lord pt 2	Kanye West	0	2021-08-29	0.524	0.726	8	-6.628	1	0.0705	0.0192	0.0877	0.146	107.4	690732	5
26	3aUFrxO1B8EW63QchEl3wX	Feel The Love	Pusha T	61	2018-06-08	0.58	0.469	0	-5.946	0	0.126	7.32e-05	0.099	0.369	110.573	165053	4
27	7oHkit3F3vimtsBbnZkU0G	Fire	KIDS SEE GHOSTS	62	2018-06-08	0.709	0.751	6	-3.801	1	0.472	4.71e-06	0.182	0.37	104.999	140527	4
28	6JyEh4kl9DLwmSAoNDRn5b	4th Dimension	Louis Prima	69	2018-06-08	0.765	0.542	1	-6.755	1	0.278	1.87e-05	0.609	0.734	171.945	153351	4
29	7GRTrWsP3yo2Fx8umJfA1X	Freeee (Ghost Town Pt. 2)	Ty Dolla $ign	58	2018-06-08	0.334	0.81	9	-4.855	0	0.00457	0.0	0.158	0.306	151.643	206605	4
30	4RVbK6cV0VqWdpCDcx3hiT	Reborn	KIDS SEE GHOSTS	70	2018-06-08	0.585	0.597	0	-7.499	1	0.339	0.0404	0.195	0.227	100.051	324674	4
31	2I3dW2dCBZAJGj5X21E53k	Kids See Ghosts	Yasiin Bey	59	2018-06-08	0.841	0.682	2	-7.007	1	0.113	9.65e-05	0.131	0.338	94.985	245098	4
32	4kUZvXB3LC3an3HX6h0s17	Cudi Montage	KIDS SEE GHOSTS	63	2018-06-08	0.729	0.504	8	-6.784	0	0.401	1.44e-06	0.121	0.305	110.011	197001	4
33	0yhxBvedRdGxsPZHJNI4VA	I Thought About Killing You	Kanye West	61	2018-06-01	0.752	0.396	2	-7.932	1	0.867	0.0	0.0486	0.417	116.016	274187	4
34	1qsHYUd2c1wFGcn7e63QmG	Yikes	Kanye West	65	2018-06-01	0.683	0.776	1	-3.251	0	0.15	0.0	0.227	0.223	173.996	188773	4
35	3U21A07gAloCc4P7J8rxcn	All Mine	Kanye West	75	2018-06-01	0.925	0.31	11	-6.531	0	0.123	0.0	0.0931	0.291	121.927	145507	4
36	1nGoy0cEj0extAwXYNYTWd	Wouldn't Leave	PARTYNEXTDOOR	61	2018-06-01	0.556	0.432	3	-8.551	1	0.495	0.0	0.308	0.352	164.235	205547	4
37	35KV2Nuib6jPMVN00O8iba	No Mistakes	Kanye West	63	2018-06-01	0.643	0.646	10	-2.442	0	0.0393	0.0	0.109	0.35	80.174	123040	4
38	7vgTNTaEz3CsBZ1N4YQalM	Ghost Town	PARTYNEXTDOOR	77	2018-06-01	0.573	0.545	7	-4.247	0	0.0969	0.0	0.329	0.297	83.378	271387	4
39	3s7MCdXyWmwjdcWh7GWXas	Violent Crimes	Kanye West	81	2018-06-01	0.669	0.419	1	-6.724	0	0.376	0.0	0.187	0.0397	109.813	215320	4
40	1eQBEelI2NCy7AUTerX0KS	Ultralight Beam	Kanye West	69	2016-06-10	0.592	0.403	0	-8.768	0	0.62	0.0	0.54	0.391	105.169	320680	4
41	4KW1lqgSr8TKrvBII0Brf8	Father Stretch My Hands Pt. 1	Kanye West	83	2016-06-10	0.724	0.573	7	-4.113	1	0.118	0.0	0.538	0.438	113.088	135920	4
42	1Wsbr1d2BouNGk2q92mIj7	Pt. 2	Kanye West	67	2016-06-10	0.674	0.752	11	-4.073	1	0.552	0.0	0.787	0.236	145.076	130293	4
43	19a3JfW8BQwqHWUMbcqSx8	Famous	Kanye West	73	2016-06-10	0.465	0.735	6	-3.715	1	0.0711	0.0	0.0975	0.409	173.935	196040	4
44	49fT6owWuknekShh9utsjv	Feedback	Kanye West	62	2016-06-10	0.811	0.566	8	-6.033	0	0.563	0.0	0.104	0.169	100.224	147240	4
45	36o4taPyOdnOMf01ERmn9a	Low Lights	Kanye West	56	2016-06-10	0.603	0.593	7	-4.685	1	0.706	0.0	0.121	0.523	101.956	131773	4
46	4qYLPta5HZ36idWiXtqh7B	Highlights	Kanye West	59	2016-06-10	0.547	0.626	2	-6.244	1	0.00572	0.0	0.313	0.346	101.971	199867	4
47	6wfzokDylbrJzrJcpnBkcy	Freestyle 4	Kanye West	58	2016-06-10	0.564	0.537	9	-8.381	0	0.0449	0.0	0.0907	0.459	126.036	123387	4
48	5CGS4UovzA7ftCJkLVXQju	I Love Kanye	Kanye West	64	2016-06-10	0.756	0.374	5	-7.966	1	0.594	0.0	0.217	0.966	80.326	44827	4
49	3nAq2hCr1oWsIU54tS98pL	Waves	Kanye West	72	2016-06-10	0.557	0.586	10	-4.57	1	0.0528	7.33e-06	0.339	0.0681	96.091	181573	4
50	30Zcjs7pgEkmJA1lEbGSWT	FML	Kanye West	65	2016-06-10	0.527	0.415	5	-7.184	1	0.329	0.0	0.195	0.12	125.357	236120	4
51	66Q3fAmSX5eHamgbKa9alP	Real Friends	Kanye West	65	2016-06-10	0.441	0.744	6	-6.248	0	0.262	0.000382	0.138	0.124	81.396	251573	4
52	432hUIl3ISDeytYW5XBQ5h	Wolves	Kanye West	68	2016-06-10	0.395	0.392	1	-8.034	1	0.219	0.00173	0.134	0.103	155.856	301587	4
53	20r94xA0bsYNLtYSiOE6r3	Frank's Track	Kanye West	59	2016-06-10	0.655	0.179	11	-6.903	1	0.976	0.0	0.105	0.758	140.687	38333	4
54	1ZnA4VYOlYIShuGt60LmCs	Siiiiiiiiilver Surffffeeeeer Intermission	Kanye West	52	2016-06-10	0.788	0.409	9	-11.917	1	0.982	0.000203	0.11	0.925	72.623	56560	4
55	2CHmgtK8OCL28WtIK96u4N	30 Hours	Kanye West	63	2016-06-10	0.823	0.813	7	-6.71	1	0.0359	0.0	0.0886	0.373	95.012	323303	4
56	0zLClc0emc6qUeV1p5nc99	No More Parties In LA	Kanye West	71	2016-06-10	0.508	0.921	5	-1.644	1	0.246	0.0	0.221	0.681	93.058	374413	4
57	3MnbXlC1N7GdS9M8HzA6no	Facts (Charlie Heat Version)	Kanye West	59	2016-06-10	0.777	0.662	1	-3.761	0	0.0518	0.0	0.168	0.4	142.059	200733	4
58	3cCxoOgfi6hgt8MNteuiiD	Fade	Kanye West	66	2016-06-10	0.752	0.765	9	-5.805	0	0.118	0.0	0.31	0.309	105.998	193748	4
59	1o0kWPueYo94LIjPYOE5Nf	Saint Pablo	Kanye West	68	2016-06-10	0.461	0.772	2	-3.98	0	0.282	0.0	0.178	0.414	167.018	372113	4
60	1gqkRc9WtOpnGIqxf2Hvzr	On Sight	Kanye West	68	2013-06-18	0.605	0.469	9	-3.182	0	0.487	0.0	0.28	0.515	101.601	156480	4
61	722tgOgdIbNe3BEyLnejw4	Black Skinhead	Kanye West	75	2013-06-18	0.766	0.809	1	-6.123	1	0.0011	0.0	0.168	0.325	130.127	188013	4
62	0HMCdlOPJkAGlB0MlSWIcO	I Am A God	Kanye West	59	2013-06-18	0.51	0.532	4	-7.405	0	0.0367	0.000794	0.165	0.305	111.885	231507	4
63	4cAgkb0ifwn0FSHGXnr4F6	New Slaves	Kanye West	64	2013-06-18	0.506	0.59	1	-4.322	1	0.165	1.09e-05	0.096	0.359	141.099	256093	4
64	5nIu0VwPOsjkF61zfevLKh	Hold My Liquor	Kanye West	64	2013-06-18	0.497	0.322	8	-10.358	1	0.0194	7.72e-06	0.115	0.04	106.976	326947	4
65	52NmkyHsGsHGb1UX8fTkMg	I'm In It	Kanye West	57	2013-06-18	0.485	0.604	1	-4.591	1	0.141	0.0	0.0668	0.45	170.337	234853	4
66	42GcjriRK6srwHkfbkBqVl	Blood On The Leaves	Kanye West	65	2013-06-18	0.397	0.69	2	-4.108	0	0.395	0.0	0.101	0.36	172.073	359800	4
67	5nPOM0nFRAJ3XI8xCxNAzO	Guilt Trip	Kanye West	57	2013-06-18	0.439	0.666	4	-6.078	0	0.159	9.56e-06	0.129	0.579	137.9	243747	4
68	3RKblQNJs8HPvWBgXmq6nn	Send It Up	Kanye West	56	2013-06-18	0.579	0.544	9	-5.193	1	0.292	7.41e-05	0.282	0.365	93.562	178040	4
69	3sNVsP50132BTNlImLx70i	Bound 2	Kanye West	85	2013-06-18	0.367	0.665	1	-2.821	1	0.145	0.0	0.113	0.31	148.913	229147	4
70	7yNK27ZTpHew0c55VvIJgm	Dark Fantasy	Kanye West	70	2010-11-22	0.599	0.587	5	-5.919	1	0.274	0.0	0.167	0.373	87.998	280787	4
71	23SZWX2IaDnxmhFsSLvkG2	Gorgeous	Raekwon	70	2010-11-22	0.598	0.713	6	-3.625	0	0.0207	0.000175	0.431	0.118	91.964	357653	4
72	2gZUPNdnz5Y45eiGxpHGSc	POWER	Kanye West	78	2010-11-22	0.542	0.914	0	-4.747	0	0.0161	0.0	0.744	0.576	153.993	292093	4
73	4D6TpthzUVNTjWQqfBW5Kb	All Of The Lights (Interlude)	Kanye West	60	2010-11-22	0.296	0.0792	10	-16.569	0	0.902	0.591	0.128	0.496	110.95	62253	3
74	22L7bfCiAkJo5xGSQgmiIO	All Of The Lights	Kanye West	79	2010-11-22	0.531	0.803	1	-3.284	1	0.0796	1.71e-05	0.176	0.221	142.113	299613	4
75	1ZHYJ2Wwgxes4m8Ba88PeK	Monster	Bon Iver	72	2010-11-22	0.628	0.692	2	-5.64	1	0.00244	0.0129	0.668	0.0963	124.887	378893	5
76	6K07Ahf6V7CAQn0ikrOztl	So Appalled	RZA	62	2010-11-22	0.64	0.754	1	-5.873	0	0.255	0.0	0.63	0.584	87.15	397667	4
77	1UGD3lW3tDmgZfAVDh6w7r	Devil In A New Dress	Rick Ross	79	2010-11-22	0.435	0.76	8	-4.935	0	0.0175	0.0	0.158	0.206	80.082	351947	4
78	3DK6m7It6Pw857FcQftMds	Runaway	Pusha T	79	2010-11-22	0.374	0.568	1	-3.825	0	0.219	0.00219	0.513	0.111	84.733	547733	4
79	3rCNmRonlHN1TXQLcG3dSk	Hell Of A Life	Kanye West	63	2010-11-22	0.449	0.813	8	-5.478	1	0.00142	0.000172	0.106	0.452	177.962	327787	4
80	4EndPA8b6FDWYp1RgsnLEB	Blame Game	John Legend	61	2010-11-22	0.419	0.581	10	-5.964	0	0.306	6.3e-05	0.11	0.636	80.305	469867	1
81	2Im64pIz6m0EJKdUe6eZ8r	Lost In The World	Bon Iver	64	2010-11-22	0.608	0.746	5	-5.249	0	0.115	0.0087	0.427	0.277	117.072	256587	4
82	4e5IPJxSGVWPsaxQzdRseN	Who Will Survive In America	Kanye West	54	2010-11-22	0.677	0.842	1	-6.111	1	0.228	0.000684	0.856	0.595	116.166	98200	4
83	5e5MKPtJuFb8NaeSEyV5gD	Say You Will	Kanye West	56	2008-11-24	0.603	0.401	0	-10.155	0	0.542	0.225	0.103	0.347	172.633	377600	4
84	3F18I7LhWKxlf1PytSoTBH	Welcome To Heartbreak	Kid Cudi	61	2008-11-24	0.677	0.435	7	-11.024	0	0.0985	0.721	0.111	0.0729	95.991	262933	4
85	4EWCNWgDS8707fNSZ1oaA5	Heartless	Kanye West	86	2008-11-24	0.79	0.647	10	-5.983	0	0.0515	0.0	0.248	0.654	87.999	211000	4
86	0m3Ze0cy8qBHSsV2exAfCw	Amazing	Jeezy	64	2008-11-24	0.588	0.554	8	-8.406	1	0.216	0.118	0.0619	0.496	146.133	238333	4
87	1kxeWHF9PrCVZHvVskv8lg	Love Lockdown	Kanye West	66	2008-11-24	0.76	0.524	1	-7.67	0	0.0542	0.5	0.112	0.112	119.603	270307	4
88	0w2piYWj1F2bzUftzGJgK9	Paranoid	Mr Hudson	63	2008-11-24	0.587	0.611	6	-7.408	1	0.114	9.83e-05	0.0765	0.464	114.991	277907	4
89	02LAK7qT1wya0klSeNO96f	RoboCop	Kanye West	55	2008-11-24	0.698	0.447	5	-8.04	0	0.157	0.00564	0.405	0.407	133.776	274360	4
90	6j8gTlbhj9KJSeypNcNAS9	Street Lights	Kanye West	62	2008-11-24	0.644	0.487	6	-9.654	1	0.0287	0.0166	0.206	0.467	125.528	189907	4
91	1nNPoG2hygEvrFGlHdhvJ9	Bad News	Kanye West	55	2008-11-24	0.749	0.436	9	-11.99	1	0.0288	0.201	0.114	0.167	106.171	238773	4
92	5zuoz1NBnpoHK6g5sbEH8F	See You In My Nightmares	Lil Wayne	56	2008-11-24	0.676	0.432	7	-8.035	0	0.0626	0.0	0.103	0.156	124.597	258120	4
93	2RRFTLIglxHgAYQzsSLI4Y	Coldest Winter	Kanye West	57	2008-11-24	0.761	0.516	0	-10.229	1	0.171	3.21e-06	0.265	0.562	133.999	164333	4
94	6giHsGo1eSYZSXKdNwTC62	Pinocchio Story	Kanye West	49	2008-11-24	0.341	0.281	10	-13.204	0	0.95	0.0	0.948	0.306	74.997	361600	4
95	5CaXxLM568tBh1PwhXdciZ	Good Morning	Kanye West	1	2007-09-11	0.48	0.631	7	-5.488	1	0.0791	0.000105	0.149	0.515	84.164	195093	4
96	2aHlRZIGUFThu3eQePm6yI	Champion	Kanye West	0	2007-09-11	0.693	0.504	6	-8.306	1	0.00299	0.0	0.695	0.723	102.139	167600	4
97	4fzsfWzRhPawzqhX8Qt9F3	Stronger	Kanye West	8	2007-09-11	0.617	0.717	10	-7.858	0	0.00564	0.0	0.408	0.49	103.992	311867	4
98	4jQqM4NI79HEcWHUJb8Hvf	I Wonder	Kanye West	2	2007-09-11	0.542	0.466	0	-8.665	1	0.141	0.000445	0.125	0.124	191.385	243440	4
99	14blxrgE0VWAgv5aF2wWmx	Good Life	T-Pain	24	2007-09-11	0.439	0.808	1	-6.881	1	0.00305	0.0	0.439	0.487	82.962	207000	4
100	2MIBAmYwiuGoKUlpq9B9sZ	Can't Tell Me Nothing	Kanye West	2	2007-09-11	0.596	0.62	5	-6.133	0	0.0122	0.0	0.82	0.102	80.029	271600	4
101	2ipNhjgsoM930FqDFl0ShM	Barry Bonds	Lil Wayne	0	2007-09-11	0.48	0.624	1	-6.131	1	0.0451	0.0	0.337	0.704	165.057	204307	4
102	4Sw4lblE6aXpoOJma6Mlx5	Drunk and Hot Girls	Mos Def	0	2007-09-11	0.661	0.442	10	-7.297	0	0.0697	1.15e-05	0.136	0.299	82.758	313227	3
103	31I3Rt1bPa2LrE74DdNizO	Flashing Lights	Dwele	8	2007-09-11	0.639	0.628	6	-7.578	0	0.0381	0.0	0.386	0.43	90.482	237507	4
104	2T8bL4YC49Ska1yl74qcS0	Everything I Am	DJ Premier	0	2007-09-11	0.631	0.623	8	-6.969	1	0.463	1.7e-06	0.151	0.765	80.23	227893	4
105	795LIYKphBOsvyMh5hZaPk	The Glory	Kanye West	0	2007-09-11	0.423	0.643	6	-7.261	1	0.0455	0.0	0.172	0.708	84.336	212707	4
106	2ovQ5MCx91XVjgVWEPfvks	Homecoming	Chris Martin	1	2007-09-11	0.667	0.747	1	-7.059	1	0.337	0.0	0.115	0.918	86.917	203493	4
107	1x6jHJGczTBitBy06hIWgx	Big Brother	Kanye West	0	2007-09-11	0.498	0.742	11	-6.248	0	0.214	0.0	0.0641	0.302	78.428	287573	4
108	62KeM7jbmYvzT5FycdiQeS	Wake Up Mr. West	Kanye West	50	2005-08-30	0.746	0.306	10	-9.765	1	0.817	0.0	0.0657	0.704	73.346	41067	5
109	6yIjtVtnOBeC8SwdVHzAuF	Heard 'Em Say	Adam Levine	65	2005-08-30	0.744	0.696	7	-8.313	0	0.0535	0.0454	0.128	0.563	95.07	203733	4
110	2dxjKgT0li4qBI3QwuN9Ih	Touch The Sky	Lupe Fiasco	72	2005-08-30	0.552	0.846	9	-4.912	1	0.0114	0.0	0.309	0.554	98.56	236600	1
111	1PS1QMdUqOal0ai3Gt7sDQ	Gold Digger	Jamie Foxx	80	2005-08-30	0.629	0.696	1	-5.572	0	0.0195	0.0	0.0554	0.623	93.034	207627	4
112	164al00XRSLWG6h4hc12bD	Skit #1	Kanye West	51	2005-08-30	0.825	0.307	10	-12.543	1	0.467	0.0	0.146	0.748	53.629	33573	3
113	6vB49BJ70zBpDrrAPwdaB8	Drive Slow	GLC	59	2005-08-30	0.593	0.593	11	-8.216	1	0.0306	9.94e-06	0.229	0.488	81.291	272227	1
114	0TzIHqhAbvYR6qJKrMMFlk	My Way Home	Common	54	2005-08-30	0.593	0.596	8	-10.488	1	0.33	0.0	0.0976	0.776	86.965	103373	4
115	4fRTe59xEeNHT4uyAGsV27	Crack Music	The Game	53	2005-08-30	0.726	0.712	11	-6.288	0	0.00975	0.000477	0.345	0.554	168.121	270867	5
116	2DHNCWZYmVr1Lv08q5b0kB	Roses	Kanye West	61	2005-08-30	0.723	0.465	3	-6.454	0	0.259	2.7e-05	0.108	0.513	97.702	245867	4
117	25K9cWrxNv991UYiOzBJqR	Bring Me Down	Brandy	53	2005-08-30	0.385	0.691	6	-6.919	0	0.00592	0.0	0.595	0.352	111.278	198973	5
118	5VzeI5JM2y9t21JwrWAnkH	Addiction	Kanye West	57	2005-08-30	0.504	0.756	1	-8.318	0	0.184	0.0	0.252	0.55	115.264	267067	4
119	466XcSgGAiQxcDrcV0yoMP	Skit #2	Kanye West	47	2005-08-30	0.731	0.412	11	-11.59	0	0.253	0.0	0.164	0.95	66.512	31360	4
120	34KUIBsIUiPV7oCIzSdDAU	Diamonds From Sierra Leone - Remix	JAY-Z	60	2005-08-30	0.672	0.814	7	-3.768	1	0.258	0.0	0.164	0.379	97.043	233400	4
121	46fk9wjYcPm0sgym2b7EEE	We Major	Really Doe	61	2005-08-30	0.234	0.88	11	-3.66	0	0.0107	0.0	0.045	0.216	85.641	448000	4
122	2Xn5DIyAba7Fgyky3gU3rA	Skit #3	Kanye West	5	2005-08-30	0.64	0.451	7	-11.984	1	0.599	0.0	0.467	0.6	166.546	24133	3
123	46OFHBw45fNi7QNjSetITR	Hey Mama	Kanye West	62	2005-08-30	0.583	0.754	7	-6.993	1	0.0593	0.0	0.113	0.347	95.784	305067	4
124	7jAxGkXU58FwNMjqoMahn7	Celebration	Kanye West	53	2005-08-30	0.295	0.776	10	-4.199	1	0.0164	1.41e-06	0.118	0.35	79.992	198440	4
125	3zXhvJaLpxefYIxBE0cnB0	Skit #4	Kanye West	44	2005-08-30	0.722	0.258	10	-19.633	0	0.0411	0.0	0.148	0.141	118.732	78667	3
126	5RjbFGeWVsCpw8EcE8OrvZ	Gone	Cam’ron	56	2005-08-30	0.842	0.668	1	-6.043	1	0.015	0.0	0.0699	0.345	92.703	333293	4
127	4R5bSS8yoCl2czeWLr61aO	Diamonds From Sierra Leone - Bonus Track	Kanye West	55	2005-08-30	0.435	0.846	7	-3.458	1	0.148	0.0	0.306	0.57	100.771	238400	4
128	1mFHMzbaECWFaPfoePoEYl	Late	Kanye West	56	2005-08-30	0.334	0.843	10	-5.928	0	0.197	3.95e-06	0.295	0.616	75.281	230493	4
129	7lIr3vVhpDkU5mQEDcnA0S	Intro	Kanye West	13	2004-02-10	0.713	0.331	6	-13.909	1	0.237	0.0	0.51	0.463	87.491	19133	3
130	0IW0qaeyxL5Et4UG2MrJKB	We Don't Care	Kanye West	64	2004-02-10	0.595	0.754	11	-5.827	0	0.0142	0.0	0.247	0.647	83.155	239880	4
131	7wL7Lb8Q3aYyq6gmRL0PZq	Graduation Day	Kanye West	54	2004-02-10	0.418	0.447	0	-9.058	0	0.684	2.1e-06	0.414	0.869	169.336	81787	4
132	5SkRLpaGtvYPhw02vZhQQ9	All Falls Down	Syleena Johnson	80	2004-02-10	0.657	0.734	8	-4.832	0	0.149	0.0	0.139	0.434	91.03	223507	4
133	6MgGapP3EPFm9kYUvYBTZR	I'll Fly Away	Kanye West	54	2004-02-10	0.239	0.25	6	-11.414	1	0.76	0.0	0.124	0.564	172.338	69707	4
134	1ko2NuvWlQdxtNRc8QQzmT	Spaceship	Consequence	65	2004-02-10	0.507	0.753	5	-5.31	0	0.503	0.0	0.573	0.657	178.068	324227	3
135	5g1vtHqi9uV7xtYeCcFOBx	Jesus Walks	Kanye West	71	2004-02-10	0.637	0.834	3	-4.686	0	0.614	0.0	0.317	0.715	87.312	193733	4
136	34j4OxJxKznBs88cjSL2j9	Never Let Me Down	J. Ivy	62	2004-02-10	0.459	0.816	11	-4.872	0	0.423	0.0	0.169	0.643	80.293	324440	4
137	5b2FFKC64kxqcfaFnIZxoM	Get Em High	Common	59	2004-02-10	0.614	0.644	11	-5.672	0	0.184	0.0	0.489	0.649	84.788	289493	4
138	2a1JSfTePKhysdIif2bzut	Workout Plan	Kanye West	50	2004-02-10	0.715	0.288	1	-13.843	1	0.785	0.0	0.688	0.772	115.114	46173	4
139	1Vp4St7JcXaUoJcIahtf3L	The New Workout Plan	Kanye West	62	2004-02-10	0.704	0.792	2	-4.831	1	0.00981	0.0	0.365	0.646	118.022	322800	4
140	3A4cpTBPaIQdtPFb5JxtaX	Slow Jamz	Jamie Foxx	71	2004-02-10	0.559	0.733	2	-5.659	0	0.314	0.0	0.284	0.611	145.115	316053	4
141	4KFY4EEv9CN6ivrzD6vEvg	Breathe In Breathe Out	Ludacris	56	2004-02-10	0.636	0.7	1	-3.099	0	0.341	0.0	0.161	0.924	88.817	246933	4
142	25mwJPzWVmS2yronBNQJF1	School Spirit Skit 1	Kanye West	48	2004-02-10	0.648	0.218	8	-15.108	1	0.326	0.0	0.352	0.642	164.25	78693	5
143	1th3G3okofWlvGWAAR7Y4V	School Spirit	Kanye West	56	2004-02-10	0.483	0.787	5	-5.422	0	0.339	0.0	0.236	0.592	84.81	182387	4
144	5MAY7XyW322jMwLDtBQgsZ	School Spirit Skit 2	Kanye West	48	2004-02-10	0.716	0.308	5	-12.629	1	0.334	0.0	0.215	0.83	128.412	43533	3
145	4BhwlQ9mTwhFGXpQvP9JTV	Lil Jimmy Skit	Kanye West	47	2004-02-10	0.64	0.279	10	-12.396	1	0.803	0.0	0.375	0.741	82.475	53640	4
146	62wtttQzoIA9HnNmGVd9Yq	Two Words	The Boys Choir Of Harlem	60	2004-02-10	0.442	0.807	6	-4.753	1	0.0158	6.43e-06	0.217	0.446	84.649	266213	4
147	4mmkhcEm1Ljy1U9nwtsxUo	Through The Wire	Kanye West	74	2004-02-10	0.571	0.739	7	-6.11	1	0.00865	5.21e-06	0.158	0.66	83.089	221227	4
148	5DBmXF7QO43Cuy9yqva116	Family Business	Kanye West	65	2004-02-10	0.744	0.524	1	-7.452	1	0.139	0.0	0.392	0.606	93.691	278893	4
149	7iOhWWYjhhQiXzF4o4HhXN	Last Call	Kanye West	59	2004-02-10	0.473	0.727	8	-6.843	1	0.577	0.0	0.316	0.854	83.212	760973	4
150	6bGwKHXHNLmTy6yt147FPh	If You Know You Know	Pusha T	57	2018-05-25	0.46	0.697	6	-5.954	0	0.0186	0.0	0.362	0.701	153.426	202120	4
151	7iEoaTyBCqLaAwJnOP1BTn	The Games We Play	Pusha T	61	2018-05-25	0.694	0.796	5	-3.696	1	0.0713	0.0163	0.096	0.592	78.033	166120	4
152	3HgA5R5alihocnOYE9ihpS	Hard Piano	Rick Ross	51	2018-05-25	0.582	0.778	4	-3.776	0	0.0347	0.0	0.21	0.205	82.193	195733	4
153	2BuBXn15gj4MNYZydyWgrk	Come Back Baby	Pusha T	54	2018-05-25	0.874	0.485	0	-3.026	1	0.0487	0.0	0.299	0.322	92.001	206707	4
